ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_RFP,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_RFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_RFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_RFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_RFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_RFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_RFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_RFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_RFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_RFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_RFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_RFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_RFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_RFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_RFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_RFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_RFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_RFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_RFP,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_RFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_RFP,Location_MaxIntensity_Z_YFP,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,266,936,543,27,504,3,521.9586466165414,16.045112781954888,3.0236105956286967,358,0.984229816886448,18.403307281560924,1,0.2841880341880342,0.3307304192695061,49.52704536107932,42.941821107167776,4.0,1.9515485213108592,2.0,8.876546175995776,8.761062404591081,62.325616135907374,100.53300858899105,0.7430167597765364,0.8666667258366942,17.786073252558708,2.7358335126191378,67.78806962072849,0.010000000707805157,0.1938301920890808,0.0008333334699273109,0.05594354867935181,0.10523822686255267,1.0940539089341041,0.011666666716337204,0.3434666693210602,0.012500000186264515,0.3633274435997009,0.01019607912749052,0.20924792061833775,0.010285088393305029,0.2548423669952199,0.010000000707805157,0.2741066813468933,0.009166667237877846,0.07299882173538208,0.008333333767950535,0.07299882173538208,0.0007076503163901592,0.08203394207667532,0.0007507104719637721,0.07502916843074861,0.010833334177732468,0.3227725625038147,521.879074028578,521.2263062159387,15.976241252002525,15.232320377155766,0.0,0.0,521.9586466165414,16.045112781954888,0,508.0,515.0,9.0,11.0,0.0,0.0,3.548049888510387,131.0525497313755,2,0.0,0.0,163.75596041480986,3,1,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,2,217,651,617,131,586,110,601.4884792626729,120.2073732718894,2.317592454701222,244,0.9821173418569927,16.622063085174787,1,0.3333333333333333,0.4314822470065892,38.92153365872527,34.9857113690718,3.605551275463989,1.9318155670837707,2.0,6.963493656379607,7.327750311870312,58.580607149182484,79.49747468305833,0.889344262295082,0.6933333752676845,10.559245631098747,2.2875001430511475,41.04564084857702,0.010000000707805157,0.1541850008070469,0.0008333325386047363,0.027971774339675903,0.0655693942503667,0.6256656720994995,0.012500000186264515,0.23438510298728943,0.012500000186264515,0.2587180435657501,0.01066666731181053,0.16244993278613457,0.010541475313599757,0.18915041865703697,0.010833334177732468,0.20194117724895477,0.009166667237877846,0.09649842977523804,0.009166667237877846,0.09649842977523804,0.0008033049965309269,0.049871115284862606,0.00075766782908434,0.043941013506977225,0.010833334177732468,0.22544078528881073,601.5435336896277,602.1139215035411,120.2429872513783,120.19065392437012,0.0,0.0,601.4884792626729,120.2073732718894,0,600.0,611.0,122.0,124.0,0.0,0.0,162.62598686506735,33.93791983837427,3,1.0,3.0,131.0525497313755,1,2,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,3,191,493,644,149,615,132,629.1989528795812,139.80104712041884,2.100983404690091,212,0.9761321758868011,15.594510349620345,1,0.38742393509127787,0.475967586306331,33.764193584180035,30.528675044947494,3.605551275463989,1.9345174310050572,2.0,6.573840933228048,7.332816054399295,61.08990076926695,71.01219330881975,0.9009433962264151,0.620000041089952,10.249278530478477,1.9933334616944194,39.54911007732153,0.010000000707805157,0.16138628125190735,0.0008333334699273109,0.0369160920381546,0.03291580393752495,0.8410921246207764,0.012500000186264515,0.27494001388549805,0.012500000186264515,0.2830509841442108,0.010508475272711051,0.17371658526234707,0.010436300846567641,0.20706340354618602,0.010000000707805157,0.22544078528881073,0.009166667237877846,0.0766376480460167,0.008333333767950535,0.0766376480460167,0.0006690801115064254,0.06663747892195916,0.0007226794994732251,0.0568355538005588,0.010833334177732468,0.2542458772659302,629.1739130397608,628.7133251748827,139.77968227615017,139.11431449812076,0.0,0.0,629.1989528795812,139.80104712041884,0,632.0,623.0,144.0,134.0,0.0,0.0,158.63816171159323,33.93791983837427,2,1.0,2.2988505747126435,159.01667611266726,6,3,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,4,161,400,917,208,897,188,906.7267080745341,197.14906832298138,1.6872623567535472,171,0.9624776033178728,14.317526556719258,1,0.4025,0.5926760565701797,28.01731101218688,24.839484696748443,3.605551275463989,1.9686522297190225,2.0,6.363961030678928,7.602809188042973,44.99824910865026,58.426406871192846,0.9415204678362573,8.862036004662514,1.8536364696919918,34.97097824513912,6.715779650956392,0.23411059379577637,0.039721567183732986,0.0,0.0036388225853443146,0.57755623933246,0.27520565565372884,0.23411059379577637,0.048665884882211685,0.23411059379577637,0.052304707467556,0.19265295662309811,0.04029644499330417,0.2172110450008641,0.04171291708668567,0.23411059379577637,0.04055490344762802,0.062277652323246,0.03244392201304436,0.062277652323246,0.03244392201304436,0.055094021914805585,0.004217076400126469,0.03932697631167521,0.0038319892571538686,0.23411059379577637,0.044193726032972336,906.4264495193249,906.5983571708452,196.65569624268545,196.9056259305637,0.0,0.0,906.7267080745341,197.14906832298138,0,909.0,903.0,196.0,192.0,0.0,0.0,5.191865767394483,128.6033823467674,10,0.0,0.0,153.23903366700193,12,4,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,5,69,98,229,202,215,195,221.36231884057972,197.7536231884058,1.2353155541433674,75,0.9069827775121789,9.373021315815206,1,0.7040816326530612,0.8095097618142212,14.453864112567384,13.601470508735444,3.0,1.6768214364124732,1.4142135623730951,5.578319375835658,6.08750087210019,75.10018221436256,32.72792206135785,0.92,5.923014357686043,1.149342343211174,15.084244012832642,2.75289960578084,0.2141105979681015,0.039721567183732986,0.0,0.0008333362638950348,0.1792256883974562,0.04533013104304218,0.23411059379577637,0.04783254861831665,0.23411059379577637,0.04783254861831665,0.20424187440296698,0.03963249459348876,0.21861223207003827,0.0398970957359542,0.23411059379577637,0.039721567183732986,0.13569413125514984,0.03244392201304436,0.13569413125514984,0.03244392201304436,0.03224128926837168,0.0028136904167850533,0.026528810610526785,0.002558001259715476,0.23411059379577637,0.04055490344762802,221.23032811225534,221.33927306321038,197.6323784152486,197.714588422801,0.0,0.0,221.36231884057972,197.7536231884058,0,226.0,221.0,197.0,195.0,0.0,0.0,1.5751546963854022,312.77430622988356,18,0.0,0.0,330.71828644690856,19,5,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,6,148,338,724,287,711,261,716.6756756756756,272.5945945945946,2.008127763606437,171,0.9700917335230321,13.727325035155395,1,0.4378698224852071,0.4979762832440899,28.62170675288612,26.248809496813376,3.605551275463989,1.807047876430324,2.0,6.800566625070175,6.947593063377501,19.51714101884881,61.11269837220809,0.8654970760233918,0.5766666969284415,12.828958988189697,1.635000086389482,42.76955811679363,0.010833334177732468,0.2461349070072174,0.0,0.045027077198028564,0.01602961935720783,0.39162601958625876,0.0133333345875144,0.37591060996055603,0.0133333345875144,0.39129921793937683,0.011089744171700798,0.2467107497728788,0.011047297881010014,0.28898350078914614,0.010833334177732468,0.3065505921840668,0.009166667237877846,0.08922078460454941,0.009166667237877846,0.08922078460454941,0.0008576337225788217,0.07238309096306808,0.0007126694932071276,0.0676966327518762,0.011666666716337204,0.3471055030822754,716.6748216120768,716.6731613315928,272.61060144538123,272.2029766464732,0.0,0.0,716.6756756756756,272.5945945945946,0,716.0,718.0,277.0,275.0,0.0,0.0,84.60468071911042,17.878149771446246,7,0.0,0.0,58.96212449883684,11,6,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,7,135,322,738,295,724,272,730.7185185185185,283.6592592592593,1.9623893783010624,153,0.9715768346068199,13.110581167104948,1,0.4192546583850932,0.5095828641641699,27.38794382936499,25.059928172283335,3.605551275463989,1.7558051521440687,1.4142135623730951,6.209975702012414,6.483395316477815,26.538411236686162,57.698484809834994,0.8823529411764706,0.546666688285768,12.13527587801218,1.4991667326539755,38.64643060415983,0.010833334177732468,0.2483709678053856,0.0008333325386047363,0.045027077198028564,0.05371269274505338,1.4794523553668881,0.011666666716337204,0.35157766938209534,0.012500000186264515,0.3876603841781616,0.011156463026240165,0.24765869138800367,0.011104938760399818,0.2862698563271099,0.010833334177732468,0.31466156244277954,0.009166667237877846,0.06852667033672333,0.009166667237877846,0.06852667033672333,0.0005787309691513471,0.08650943054574815,0.0006481184681023563,0.08340761578555039,0.011666666716337204,0.35157766938209534,730.697609787337,730.084023921884,283.6097832213995,282.32277286627124,0.0,0.0,730.7185185185185,283.6592592592593,0,726.0,728.0,278.0,277.0,0.0,0.0,78.1337427667186,17.878149771446246,6,0.0,0.0,59.98271706094112,11,7,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,8,181,364,1123,319,1097,305,1109.364640883978,311.1491712707182,1.816858106456273,202,0.9648427198313341,15.180789096653193,1,0.49725274725274726,0.5504007145337673,29.961871782726558,26.92582403567252,4.0,2.0179873859971176,2.0,7.309199015206963,7.874817035996526,-70.80989099837586,64.2842712474619,0.8960396039603961,0.5900000361725688,1.917690984904766,1.9150001183152199,6.219870982691646,0.010000000707805157,0.03244392201304436,0.0008333325386047363,0.0008333325386047363,0.04192689007497557,0.016243450233673313,0.012500000186264515,0.039721567183732986,0.012500000186264515,0.039721567183732986,0.010535714931653015,0.03424448187329939,0.010580111150912817,0.034363928081169316,0.010833334177732468,0.03244392201304436,0.009166667237877846,0.03161058947443962,0.008333333767950535,0.027971765026450157,0.000729014672683891,0.002322516411185867,0.0007284010033333971,0.0024540682620102583,0.010833334177732468,0.03608274459838867,1109.3376849404692,1109.353435809948,311.11705832596203,311.137411339108,0.0,0.0,1109.364640883978,311.1491712707182,0,1106.0,1102.0,312.0,314.0,0.0,0.0,7.662130333289305,176.7907991038199,12,0.0,0.0,189.80668556642016,10,8,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
1,9,122,252,677,316,659,302,667.4508196721312,308.3524590163934,1.4120132194202084,130,0.9401652550202917,12.463355264843006,1,0.48412698412698413,0.7082086670623476,21.51152367277144,19.4164878389476,3.605551275463989,1.9187496637262627,2.0,6.559297999321455,7.329380297699212,53.02577309423835,46.526911934581186,0.9384615384615385,7.892565727233887,1.5909741334617138,27.730827376246452,5.473049867898226,0.23411059379577637,0.04055490344762802,0.0,0.0036388225853443146,0.1015046335623783,0.08637200368062863,0.23411059379577637,0.052304707467556,0.23411059379577637,0.052304707467556,0.2133125872225375,0.042999300904370645,0.22730186373972502,0.04486106449096906,0.23411059379577637,0.044193726032972336,0.13319411873817444,0.03608274459838867,0.13319411873817444,0.03608274459838867,0.030374533670809608,0.00403439368114795,0.019437751376168187,0.0038333969886213347,0.23411059379577637,0.04783254861831665,667.5495266248946,667.5080214376857,308.3287919905814,308.28774363153593,0.0,0.0,667.4508196721312,308.3524590163934,0,672.0,670.0,313.0,310.0,0.0,0.0,74.61753117352302,22.07913838878717,11,1.0,8.333333333333334,60.84169061241999,6,9,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,10,205,725,936,338,907,313,920.0682926829269,325.05853658536586,2.4110819401668375,235,0.9837910627627703,16.15593100600236,1,0.2827586206896552,0.41475156167060995,39.36464705710533,35.608987629529715,3.605551275463989,1.8673515380878116,1.4142135623730951,6.895550825723107,7.058811700896914,50.43812362868976,78.8111831820431,0.8723404255319149,0.6550000356510282,13.685389518737793,2.1866667894646525,54.30378767848015,0.010000000707805157,0.22991295158863068,0.0008333325386047363,0.03608274459838867,0.03879152376408171,0.5149743972194066,0.012500000186264515,0.3227725625038147,0.012500000186264515,0.3471055030822754,0.010737705502475872,0.22435064784816053,0.010666667265681232,0.26489652526087876,0.010833334177732468,0.27857881784439087,0.009166667237877846,0.12083137035369873,0.008333333767950535,0.12083137035369873,0.0007252024900479515,0.0623089056622313,0.0008039534820571308,0.05651686607186328,0.010833334177732468,0.310189425945282,920.104801813729,920.5518003441013,325.0716463406655,325.235790559587,0.0,0.0,920.0682926829269,325.05853658536586,0,913.0,924.0,316.0,328.0,0.0,0.0,149.98861040744228,27.72402134626692,12,0.0,0.970873786407767,128.6033823467674,4,10,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
1,11,127,260,695,329,675,316,684.7007874015748,322.13385826771656,1.6214773079413403,142,0.952710210743411,12.716187407449045,1,0.48846153846153845,0.6167215508366379,23.191443059699804,21.470910553583888,3.605551275463989,1.8508693999525438,2.0,6.260990336999411,7.047423346664781,62.422022467300316,50.87005768508881,0.8943661971830986,8.32881484925747,1.8139149099588394,27.555966705083847,5.547715354710817,0.2270272634923458,0.04055490344762802,0.0,0.0036388225853443146,0.39594433873184,0.16048816259624524,0.23411059379577637,0.048665884882211685,0.23411059379577637,0.052304707467556,0.193693368587383,0.04218406767346138,0.21697611578806178,0.043682798068589115,0.23411059379577637,0.044193726032972336,0.08841647952795029,0.03244392201304436,0.08841647952795029,0.03244392201304436,0.047231232020483835,0.004466254044478696,0.03530010269151033,0.004139704954455477,0.23411059379577637,0.04783254861831665,684.4344723927163,684.6180521120061,321.84085957244554,321.9963398246134,0.0,0.0,684.7007874015748,322.13385826771656,0,688.0,686.0,323.0,322.0,0.0,0.0,84.21786450368442,22.07913838878717,9,1.0,6.451612903225806,58.96212449883684,6,11,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,12,191,720,951,360,921,336,936.3507853403141,347.4973821989529,2.626422694374214,219,0.9870042004447324,15.594510349620345,1,0.2652777777777778,0.3807460246753105,39.4822179466355,35.608987629529715,3.605551275463989,1.7587001535542477,1.4142135623730951,6.063390625908324,6.34457354877479,52.35911060521448,79.39696961967,0.8721461187214612,0.6658333707600832,12.725182980298996,2.053333447314799,45.62895619869232,0.010000000707805157,0.18208040297031403,0.0008333325386047363,0.0523047149181366,0.009561324801606043,1.190657231555715,0.012500000186264515,0.33899450302124023,0.012500000186264515,0.33899450302124023,0.010739247915485212,0.20524488677901606,0.01075043689693612,0.23889505863189697,0.010833334177732468,0.2578847110271454,0.008333333767950535,0.06405451148748398,0.008333333767950535,0.06405451148748398,0.0008212132951918486,0.08395157793043,0.0007700912534404311,0.07056383814753134,0.011666666716337204,0.3020784258842468,936.3510552042857,935.6455798510433,347.48782468330296,346.5380335339941,0.0,0.0,936.3507853403141,347.4973821989529,0,943.0,931.0,353.0,341.0,0.0,0.0,24.81952382516325,27.72402134626692,10,0.0,0.970873786407767,153.23903366700193,4,12,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,13,138,216,1353,449,1345,422,1347.9927536231885,435.45652173913044,2.1678349770902976,160,0.9812814343802501,13.255453865237978,1,0.6388888888888888,0.461289724802861,31.106579600727553,26.68332812825267,3.0,1.7050220163746885,2.0,5.449565924243644,5.990480074362691,7.348758768666473,61.31370849898476,0.8625,0.6275000358000398,39.93866020441055,1.4966667499393225,95.47554069757462,0.010000000707805157,0.6942110061645508,0.0008333325386047363,0.0,0.08238092453829512,0.04381902774908696,0.012500000186264515,0.6942110061645508,0.0133333345875144,0.6942110061645508,0.010818966134483445,0.6885975897312164,0.010845411231444366,0.6918517441853232,0.010833334177732468,0.6942110061645508,0.009166667237877846,0.6139345169067383,0.009166667237877846,0.6139345169067383,0.0007173841484531472,0.01841331099792277,0.0007769933033030264,0.012254659825853558,0.011666666716337204,0.6942110061645508,1348.001670371955,1347.9969242192224,435.53841867630894,435.5001418413953,0.0,0.0,1347.9927536231885,435.45652173913044,0,1348.0,1347.0,439.0,428.0,0.0,0.0,61.59781132734056,8.169345101713152,14,2.0,16.666666666666668,27.342629322760352,15,13,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,14,100,147,1360,447,1353,426,1356.13,436.18,1.781410942447411,111,0.9703154514453359,11.283791670955125,1,0.6802721088435374,0.5613527884959205,23.269340335439754,20.615528128088304,3.0,1.6363618401021467,1.4142135623730951,5.091168824543142,5.62752168840571,9.196178293708856,47.31370849898476,0.9009009009009009,0.4450000301003456,16.690396636724472,1.0175000671297312,38.93509238958359,0.010000000707805157,0.34263333678245544,0.0008333334699273109,0.05147135257720947,0.014989327418184518,0.2617749746827723,0.011666666716337204,0.5048529505729675,0.011666666716337204,0.5048529505729675,0.010113637047735128,0.37932719628919254,0.010175000671297311,0.38935092389583587,0.010000000707805157,0.4030490219593048,0.008333333767950535,0.27494001388549805,0.008333333767950535,0.27494001388549805,0.0008062044693037005,0.08388420326326787,0.0007480994364087556,0.06338737796552989,0.010833334177732468,0.44443726539611816,1356.1285831301925,1355.9482273515841,436.1949222121818,436.3683742064562,0.0,0.0,1356.13,436.18,0,1357.0,1355.0,433.0,441.0,0.0,0.0,101.36972401942703,8.169345101713152,13,2.0,7.6923076923076925,24.532853467215283,15,14,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,15,115,138,1362,472,1356,449,1358.817391304348,460.5652173913044,1.8048543989468948,124,0.9732637471552612,12.100518486599809,1,0.8333333333333334,0.5540613140780136,25.668353000231832,22.20360331117452,3.0,1.7225476542899967,2.0,5.0,5.89577419091928,-0.985369445658425,51.071067811865476,0.9274193548387096,0.509166699834168,17.253998696804047,1.1858334140852094,42.151901468634605,0.010000000707805157,0.293891079723835,0.0008333334699273109,0.0707627385854721,0.035420060924911664,0.703251373107776,0.011666666716337204,0.49310314655303955,0.012500000186264515,0.49310314655303955,0.010391157139472815,0.3521224223837561,0.010311594905088777,0.3665382736403009,0.010000000707805157,0.37773001194000244,0.009166667237877846,0.16502510011196136,0.008333333767950535,0.16502510011196136,0.0006542646859750868,0.10677382855504909,0.0006903481291395627,0.08516775262774026,0.010833334177732468,0.4372359737753868,1358.8151792055135,1358.5634404897235,460.52986647427707,459.9094190400335,0.0,0.0,1358.817391304348,460.5652173913044,0,1358.0,1357.0,458.0,458.0,0.0,0.0,119.80305428698315,11.374944272245392,16,2.0,12.962962962962964,24.532853467215283,14,15,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
1,16,203,324,1354,485,1345,449,1349.6256157635469,467.26600985221677,2.444694321345209,244,0.98309928861553,16.07692842495848,1,0.6265432098765432,0.409049095123575,39.69263935344081,35.22782990761707,4.0,1.8777293635267234,2.0,7.481179134141449,7.26665765355883,-3.3404038329385553,78.97056274847714,0.8319672131147541,0.7966667087748647,45.39304418861866,2.1983334543183446,130.4915024638176,0.010000000707805157,0.6942110061645508,0.0008333325386047363,0.0,0.09013427813215169,1.0860910362537683,0.012500000186264515,0.6942110061645508,0.012500000186264515,0.6942110061645508,0.010765766334795469,0.6134195160624143,0.010829228839006624,0.6428152830729931,0.010833334177732468,0.6942110061645508,0.009166667237877846,0.14516431093215942,0.009166667237877846,0.14516431093215942,0.0007840941892077502,0.15617996932225658,0.0007187072104458454,0.12557979323834859,0.011666666716337204,0.6942110061645508,1349.6239575492523,1349.7082287997528,467.17589082858825,466.18306533596507,0.0,0.0,1349.6256157635469,467.26600985221677,0,1351.0,1352.0,456.0,459.0,0.0,0.0,42.09002497427544,11.374944272245392,15,2.0,17.441860465116278,31.75920374989806,14,16,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
